date,rm,rf,rmrf,smb,hml,umd
09mar1990,-.005271,.0005266,-.00579764,.00280242,-.00108535,.00332429
12mar1990,-.0022103,.0005283,-.00273855,-.00163726,-.00360977,.00370168
13mar1990,.0007242,.000528,.00019623,-.00491912,-.00154952,.002829
14mar1990,.0015466,.000527,.00101969,.00067246,.00262951,-.00172517
15mar1990,.0034285,.000527,.00290159,-.00217147,-.0005905,-.00020974
16mar1990,.0108011,.000527,.01027416,-.00920137,-.00241978,-.0004021
19mar1990,-.0108673,.0005273,-.01139457,.00564908,-.00575708,.00119439
20mar1990,.0080211,.0005276,.00749351,-.00384915,-.00196777,.00168945
21mar1990,-.0043569,.000531,-.00488786,-.00114255,.00221508,.00225478
22mar1990,.0029548,.0005283,.00242654,.00251625,.00850388,-.00431626
23mar1990,.009119,.0005276,.00859135,-.00925068,.00194852,.00018478
26mar1990,.0084527,.000526,.00792671,-.0058334,-.00066157,.00239884
27mar1990,-.011911,.0005256,-.01243661,.01020219,.00002267,.00170235
28mar1990,.0033345,.0005256,.00280893,-.00288315,.00177766,.00037213
29mar1990,-.0037684,.000526,-.00429439,.00444901,-.00148112,-.00113587
30mar1990,-.0048156,.0005249,-.00534056,.00527271,.00263992,.00082062
02apr1990,-.0106176,.0005256,-.01114317,.00802528,.00449273,-.0019816
03apr1990,.0076836,.0005249,.00715864,-.0047752,-.00203491,.001394
04apr1990,-.0034045,.0005249,-.00392947,.00362337,-.00422954,.00513029
05apr1990,.0028374,.0005249,.00231243,-.00178999,-.00038974,.0001574
06apr1990,-.0070523,.0005249,-.00757721,.0063657,.00406343,.00512338
09apr1990,.0050751,.0005239,.00455119,-.00078936,.00252614,.00191394
10apr1990,-.0050777,.0005246,-.00560233,-.00016728,.00145722,.00302671
11apr1990,-.0007372,.0005239,-.00126114,-.00033276,.00098279,.00438018
12apr1990,.0023976,.0005249,.00187269,-.00423807,-.00023375,-.00283733
17apr1990,-.0028165,.000526,-.00334245,.00078263,-.00057814,.00170382
18apr1990,-.0028528,.0005256,-.00337846,.00103411,.00173632,.00316073
19apr1990,-.0089531,.0005256,-.00947872,.00436183,.00171109,.00242336
20apr1990,.0010197,.0005253,.00049445,-.00332715,-.00141513,-.00128218
23apr1990,-.0112343,.000526,-.01176029,.00441876,-.00238829,.00011933
24apr1990,-.0007255,.0005256,-.00125116,-.00133719,.00360464,.00117913
25apr1990,-.0072752,.000526,-.00780116,.00164588,.0005159,.00342423
26apr1990,-.0043737,.0005263,-.0049,.00028979,.00118494,.00288303
27apr1990,-.0129878,.0005263,-.01351406,.00045529,-.00172939,.01042639
30apr1990,-.0019053,.0005266,-.00243195,-.00282445,.00103016,.00484385
01may1990,.0057866,.0005256,.00526094,-.00647789,-.00127075,-.00565237
02may1990,.0075919,.0005266,.00706531,-.00504446,-.00022851,-.00416795
03may1990,-.0008094,.000526,-.00133535,.00165666,.00657729,-.00196906
04may1990,.0110167,.000527,.01048973,-.00792967,.00430066,-.00263264
08may1990,.0083764,.0005263,.00785014,-.00537372,-.00149525,-.00211124
09may1990,-.0073534,.000526,-.00787932,.00636483,-.00097213,.00111146
10may1990,-.0020521,.000526,-.00257802,.00345491,-.00326193,-.00484267
11may1990,.0076418,.0005246,.00711721,-.00389715,-.0024878,-.00320258
14may1990,.017194,.0005249,.01666902,-.0110875,.00078438,.00158986
15may1990,-.0011098,.0005249,-.00163476,.00144213,-.00008139,-.00122256
16may1990,.0043587,.0005239,.00383478,.00267046,.00395044,-.00257675
17may1990,.0256134,.0005246,.02508877,-.01297138,.00328333,.00976388
18may1990,-.0047292,.0005256,-.00525486,.01021081,-.00592673,-.00798209
21may1990,.0049045,.0005246,.00437994,-.00461121,-.00585723,-.00142016
22may1990,.0132454,.0005246,.01272079,-.00263312,.0020186,.00209177
23may1990,-.0074367,.0005249,-.00796167,.00942863,.00452389,-.00099692
24may1990,-.0039318,.000526,-.00445776,.00087701,-.00689387,-.00146674
25may1990,-.0040715,.0005246,-.00459616,.00651348,.00077387,.00126279
29may1990,.0132485,.0005246,.01272391,-.01200837,.00286897,.00386456
30may1990,.0194762,.0005256,.01895055,-.00980407,.00198087,-.00156259
31may1990,-.0000402,.0005263,-.00056653,.00291474,.00002144,.00187725
01jun1990,.0095658,.0005249,.0090409,-.00865924,.00395995,.00287353
04jun1990,.0030167,.0005256,.00249103,.00211589,.00478214,.00120522
05jun1990,0,.0005256,-.00052562,.00200729,-.00646471,-.00021559
06jun1990,-.0066114,.0005243,-.00713565,.00597681,-.00233397,-.00146863
07jun1990,.0082825,.0005233,.00775926,-.00643101,-.00157866,-.00226651
08jun1990,-.0039948,.0005239,-.00451876,.00373091,.00179237,.00229788
11jun1990,-.0046218,.0005229,-.0051447,.00402293,.00123445,.00035837
12jun1990,.0085793,.0005213,.00805801,-.00347152,-.00061317,-.00080864
13jun1990,.0131233,.0005203,.01260299,-.00653485,-.00053997,.00170646
14jun1990,-.000679,.0005229,-.00120194,.00244182,.00193143,-.00023804
15jun1990,-.0035672,.0005219,-.00408912,.00672859,-.00252446,-.00306781
18jun1990,-.0077238,.0005203,-.00824405,.00425568,-.00043268,-.00002114
19jun1990,-.0008061,.0005213,-.00132741,-.00159135,.00225926,-.0028806
20jun1990,.0010845,.0005223,.00056227,.00230216,.00231092,-.00195151
21jun1990,-.0008059,.0005223,-.00132819,-.00374526,.00240281,.00660636
22jun1990,.0028164,.0005223,.00229411,-.00156149,-.00008932,.00176573
25jun1990,.0079639,.0005223,.00744165,-.00427011,.00273421,.0034954
26jun1990,.001452,.0005223,.00092973,.00348411,.00118547,-.00017685
27jun1990,-.0089345,.0005219,-.00945646,.00788798,-.00181496,.00085
28jun1990,-.0058255,.0005229,-.00634847,.00422467,-.00065947,.00121041
29jun1990,.0064827,.0005239,.0059588,-.00527624,-.00146773,.00056591
02jul1990,-.0008693,.0005223,-.00139161,.00156256,-.00629832,-.0018097
03jul1990,-.0007778,.0005229,-.00130075,-.00093732,-.00005569,.00760338
04jul1990,-.0061218,.0005229,-.00664472,.00370522,.00006088,-.0011185
05jul1990,-.0095711,.0005236,-.0100947,.0046889,.00135276,-.00019648
06jul1990,.0026404,.0005239,.00211645,-.00337256,.00398766,-.00185936
09jul1990,-.0001738,.0005219,-.00069572,.00056147,-.00352806,.00222472
10jul1990,-.004118,.0005223,-.00464025,.0024823,-.00335521,-.00022465
11jul1990,.0113444,.0005223,.01082214,-.01173834,-.00322094,-.00475993
12jul1990,.0035842,.0005223,.00306191,-.00102172,-.00333761,-.0020553
13jul1990,.0034656,.0005216,.00294396,-.0060921,-.00178793,-.00090152
16jul1990,.0090558,.0005219,.00853386,-.00578036,-.00024343,.00130211
17jul1990,.0035402,.0005229,.00301723,.00284478,-.00323238,.00337517
18jul1990,-.0040874,.0005233,-.0046107,.00766078,-.00084665,-.0065015
19jul1990,-.0053198,.0005229,-.00584272,.00367069,.00308678,.00181482
20jul1990,.0039816,.0005236,.00345799,-.00528753,.00386894,.00687829
23jul1990,-.0112561,.0005239,-.01178005,.00738217,.00646048,.00065101
24jul1990,.0012973,.0005239,.00077333,.0006235,.0094161,.00023135
25jul1990,.001679,.0005236,.00115537,.00003685,.00271057,.000826
26jul1990,-.006929,.0005239,-.00745299,.00600191,.00293429,.00149465
27jul1990,-.0050902,.0005236,-.00561379,.0028725,-.00051602,.00174555
30jul1990,-.0052765,.0005239,-.00580046,.0033603,-.0004177,.00031926
31jul1990,.0036662,.0005243,.00314187,-.00321222,.00084269,-.00046618
01aug1990,.004014,.0005243,.00348974,-.00421484,.00428953,.00239692
02aug1990,-.0145393,.0005229,-.01506224,.00346522,.01178572,.01160503
03aug1990,-.0086684,.0005246,-.00919298,.00378974,.00278965,.01118304
06aug1990,-.02671,.0005239,-.0272339,.00416901,.00519772,.01971152
07aug1990,.0063492,.0005243,.00582488,-.0086245,-.00398989,-.01618778
08aug1990,-.0015042,.0005239,-.0020281,-.00792011,-.00134341,.00216443
09aug1990,.0029431,.0005236,.00241949,-.00287868,-.00899575,-.00432
10aug1990,-.0039775,.0005239,-.00450147,.00291995,.00069399,-.00226736
13aug1990,-.0076238,.0005239,-.00814773,-.00329055,-.00349388,.00278678
14aug1990,.0056422,.0005236,.00511856,-.00580473,.00025948,-.0038642
15aug1990,.0018329,.0005236,.00130925,-.00180994,-.00041424,-.00682546
16aug1990,-.0074018,.0005229,-.00792476,.00260448,.0043723,.01062389
17aug1990,-.0211329,.0005236,-.02165651,.00299723,.00897345,.02079644
20aug1990,-.0076899,.0005236,-.00821349,-.00059665,.00477064,.0068379
21aug1990,-.0231036,.0005233,-.02362683,.0012184,.0064045,.01604051
22aug1990,-.0005931,.0005229,-.00111604,-.00044514,.00021768,-.00698322
23aug1990,-.016498,.0005229,-.01702097,-.00381523,.00123438,.00462811
24aug1990,.005491,.0005226,.00496842,-.00217253,-.00725201,-.00804462
28aug1990,.0173583,.0005229,.01683536,-.0100624,-.00919488,-.01824577
29aug1990,-.0011797,.0005223,-.00170202,-.01039788,-.00390221,.00440201
30aug1990,.011841,.0005236,.01131735,-.00922067,-.00047748,-.00790125
31aug1990,.0033706,.0005236,.00284703,-.00715083,-.00006125,-.00010845
03sep1990,.0013379,.0005236,.0008143,-.00129805,.00176436,.00013316
04sep1990,-.0082201,.0005239,-.008744,.00517633,.00095027,.00208232
05sep1990,.0012008,.0005236,.00067715,-.00271882,-.00313965,-.00086866
06sep1990,-.0134119,.0005239,-.01393587,.00669781,.00053701,.00619394
07sep1990,0,.0005243,-.00052428,-.00404919,-.00662968,.00289651
10sep1990,.0109258,.0005246,.01040119,-.00903286,-.00936524,.00118798
11sep1990,-.0011292,.0005243,-.00165344,-.00001073,.00289216,-.00146642
12sep1990,-.0001321,.0005246,-.00065674,.00427817,.01026305,-.00186084
13sep1990,-.0065486,.0005249,-.00707356,.00119311,-.00578039,.00626299
14sep1990,-.0140704,.0005253,-.01459563,.00808958,.00468721,.00584791
17sep1990,-.0019188,.0005249,-.00244376,-.00724038,-.00256917,.00256722
18sep1990,-.0142685,.0005239,-.01479249,-.00035836,.00062481,.00532244
19sep1990,-.0007618,.0005236,-.00128546,-.00698159,-.0039137,.00502195
20sep1990,-.0243824,.0005229,-.02490537,-.00339101,-.008945,.02015825
21sep1990,.0012816,.0005229,.00075869,-.01533901,.00013506,-.01709328
24sep1990,-.0116292,.0005236,-.01215279,.002921,-.00215379,.00425834
25sep1990,.0034271,.0005229,.0029042,-.00174436,.00082475,-.007589
26sep1990,.0016369,.0005226,.00111429,-.00103147,.00271681,-.01410187
27sep1990,.0041798,.0005223,.00365755,-.00301593,-.0006557,-.00848086
28sep1990,-.0090916,.0005226,-.00961423,.00399214,.00093142,-.00230257
01oct1990,.0175763,.0005229,.01705333,-.01248062,-.00015,-.00538101
02oct1990,.0127256,.0005236,.012202,-.00631457,-.00391826,.00092096
03oct1990,.0118301,.0005236,.01130654,-.00918839,-.0017556,.00057571
04oct1990,-.007315,.0005233,-.00783824,.00256237,.000506,-.0018658
05oct1990,.030223,.0005223,.02970078,-.00005036,.01220915,-.01348429
08oct1990,.0330683,.0004904,.03257789,-.00069598,.02322656,.01612543
09oct1990,-.0290281,.00049,-.02951812,.01244438,-.00408016,-.01820573
10oct1990,-.0064368,.00049,-.00692688,-.00270464,-.00299694,-.01089647
11oct1990,-.0070581,.00049,-.00754808,.00666146,.00624071,.0069505
12oct1990,-.0006734,.00049,-.00116344,-.0010344,.0028077,.00350363
15oct1990,.0012279,.0004914,.00073656,.00073253,-.00262317,.01054282
16oct1990,-.0065808,.000492,-.00707287,.00992792,-.00589265,-.00413678
17oct1990,-.006519,.0004917,-.00701073,.00471533,-.00114987,-.00138361
18oct1990,.0065012,.000491,.00601014,-.00481422,-.00184118,-.00130697
19oct1990,.0022886,.000491,.00179753,-.00451264,-.0024931,.00018722
22oct1990,.0059187,.0004917,.00542696,-.00589833,-.00120883,-.00004909
23oct1990,.0104535,.0004917,.00996182,-.0061975,.00142332,-.00251
24oct1990,-.0060447,.0004917,-.00653637,.00335093,.00228097,-.00009861
25oct1990,-.0096202,.000491,-.01011128,.00674807,-.00020676,-.00309149
26oct1990,-.0118456,.0004904,-.01233596,.00132022,-.00663399,-.00293496
29oct1990,-.0003343,.000491,-.00082529,-.00067072,-7.368e-06,.00083744
30oct1990,-.0115964,.0004914,-.01208782,.00275116,-.00098274,.00390056
31oct1990,.0069042,.0004917,.00641248,-.00316507,.00231507,.00377366
01nov1990,-.0102624,.0004917,-.01075407,.00337115,-.00174098,.00210495
02nov1990,-.0000463,.0004924,-.00053868,-.0059895,-.00397413,.00384098
05nov1990,.0085176,.000492,.00802555,-.00690223,.00431517,-.00192407
06nov1990,.0080938,.000492,.00760171,-.00659061,.00652938,-.0019986
07nov1990,-.0041282,.0004934,-.00462162,.00545289,.00154257,-.00133419
08nov1990,-.0101957,.0004974,-.01069312,.00749503,.00566719,.00360844
09nov1990,.0021556,.0005001,.00165547,-.00200109,.00748225,.00108892
12nov1990,.0049011,.0004981,.00440302,-.00295777,.00053484,-.00197607
13nov1990,.0016054,.0004988,.00110657,-.00006772,-.00163478,-.00248692
14nov1990,-.0052968,.0004968,-.00579359,.00144637,.00193873,.00174695
15nov1990,.0060923,.0004937,.00559859,-.00257754,.00548156,.00587821
16nov1990,.0036912,.0004941,.00319715,-.0042462,.00668803,-.00186148
19nov1990,.0153944,.0004941,.01490036,-.00868022,.00273293,.00098638
20nov1990,.0082465,.0004934,.00775313,-.00141349,-6.900e-06,-.00272778
21nov1990,.0048392,.0004937,.00434543,-.0001344,-.00054799,.00043868
22nov1990,.0014773,.0004907,.00098656,.00229946,.00134659,-.0024486
23nov1990,.018291,.0004927,.01779825,-.0085982,.00873803,.01266806
26nov1990,-.0070111,.0004907,-.00750184,.01008511,-.00258848,-.00156356
27nov1990,.0032386,.0004907,.00274786,-.00083495,-.00135524,-.00708462
28nov1990,-.0070669,.0004904,-.0075573,.0037154,-.00844918,-.00500899
29nov1990,-.0039687,.00049,-.00445869,-.00063071,-.00155664,-.00679612
30nov1990,.0048225,.0004904,.00433217,-.00257716,-.00098016,.00400428
03dec1990,.0064821,.00049,.00599208,.00050412,-.00367804,.00023929
04dec1990,-.0057571,.00049,-.00624709,.00856371,-.00563082,-.00432201
05dec1990,.0026905,.0004904,.00220013,-.00228307,-.0050179,-.00070848
06dec1990,.011331,.0004904,.01084063,-.00300312,.00192683,-.00600438
07dec1990,.0031867,.0004904,.00269637,.00251774,.00611149,-.00673635
10dec1990,.001538,.0004904,.00104763,-.00278932,-.00553007,.00609981
11dec1990,-.0071902,.0004914,-.00768159,.00552059,-.00509618,.0034671
12dec1990,-.0035272,.0004914,-.00401856,.00249157,-.0022755,.00011441
13dec1990,.0054256,.000492,.00493351,-.0066877,-.00120498,.00224658
14dec1990,-.0014284,.0004927,-.00192115,-.00215236,-.00180037,-.00159957
17dec1990,-.004985,.0004944,-.00547938,-.00042423,-.00137971,-.0005281
18dec1990,.0012779,.0004934,.0007845,-.00312104,.00068624,-.0013403
19dec1990,.0068309,.0004924,.00633855,-.00600524,.0023933,.00266431
20dec1990,-.0084699,.0004934,-.00896333,.00555556,-.00207218,.00084359
21dec1990,.0020775,.0004944,.00158305,-.00149623,.00346492,.00254625
24dec1990,-.002798,.0004934,-.00329143,.00274875,.00317562,-.00322834
27dec1990,.0045796,.0004937,.00408582,-.00425851,.00049635,-.00110033
28dec1990,-.0027207,.0004934,-.00321413,.00436353,.00068347,-.00227173
31dec1990,-.0029749,.0004931,-.00346791,.00564717,-.0003202,-.0021152
02jan1991,-.006899,.0004931,-.00739202,.00395493,.00173428,.00004206
03jan1991,-.0052175,.0004934,-.00571089,.00167714,-.0004183,-.00090811
04jan1991,.0033591,.0004924,.00286668,-.00381209,-.00077669,-.00666772
07jan1991,-.0054622,.0004924,-.00595462,.00182778,-.0032157,-.00044715
08jan1991,-.0061271,.0004931,-.00662015,-.00019302,-.00296249,.00091737
09jan1991,.0119138,.0004924,.01142139,-.01050774,.00052295,-.0034613
10jan1991,-.00941,.0004924,-.00990239,.0016406,-.00164507,.00225779
11jan1991,-.0015561,.0004927,-.00204879,-.00127746,-.00605236,-.00274644
14jan1991,-.0108055,.0004934,-.01129891,-.00311794,-.00420219,.00028599
15jan1991,-.0047415,.0004931,-.0052346,-.00294777,-.00225036,.00630662
16jan1991,-.0080055,.0004931,-.00849861,-.00171446,-.00232427,.01079927
17jan1991,.021414,.0004931,.02092096,-.01433916,.00069775,-.0022564
18jan1991,-.0017855,.0004924,-.00227791,.00119542,-.00079313,.00019226
21jan1991,-.00793,.0004924,-.00842239,.0066014,-.00136841,.00885381
22jan1991,-.0020134,.0004931,-.00250643,-.00237679,-.00029593,.00181447
23jan1991,-.0005721,.0004927,-.00106483,-.00573507,-.00404975,.00533321
24jan1991,.0087522,.0004917,.00826053,-.00778497,.00542709,.00697009
25jan1991,.001792,.0004914,.00130063,-.00441021,-.00168169,.0033161
28jan1991,.0070807,.000491,.00658964,-.00474646,.00107741,-.00218501
29jan1991,-.0011397,.0004914,-.00163112,.00110991,.00131065,.00002057
30jan1991,.016434,.000491,.01594297,-.01065668,-.00433882,.00107288
31jan1991,.007829,.000491,.00733798,.00066173,.00079206,.00156838
01feb1991,-.0007956,.0004904,-.00128599,.00343048,.00082517,.00831911
04feb1991,.0041985,.0004904,.00370809,.00119983,.00450953,.00501264
05feb1991,.0124418,.000491,.01195075,-.00250297,.00015413,.00188062
06feb1991,-.0024065,.0004843,-.0028908,.00475545,.00237999,-.00617202
07feb1991,.0202835,.00049,.01979346,-.00653499,.00241596,-.00262952
08feb1991,.0012731,.0004897,.00078343,.00483636,-.00049929,-.0040752
11feb1991,.0160964,.0004904,.01560599,.00263302,.00779799,-.00260809
12feb1991,-.0037266,.00049,-.0042166,.01240215,-.00847459,-.00190795
13feb1991,.0033954,.0004718,.00292368,.00685353,.00450608,.00372322
14feb1991,.0132607,.0004711,.01278961,.00318234,.00497817,.00684742
15feb1991,.0022264,.0004724,.001754,.00185632,-.00128266,-.00101629
18feb1991,.0104302,.0004728,.00995743,.00180284,.00004894,.01018221
19feb1991,-.0021852,.0004711,-.00265625,.00686781,-.00610905,-.00385315
20feb1991,-.0060996,.0004708,-.00657036,.00737079,-.00429331,-.0088884
21feb1991,.0065426,.0004694,.00607318,.00114104,.00515381,-.00001983
22feb1991,.0012758,.0004728,.00080305,.00302879,-.00209267,-.0020563
25feb1991,.012675,.0004691,.01220598,.00038786,-.00127138,-.00241999
26feb1991,-.0042913,.0004684,-.00475971,.0071399,.0025254,-.00388686
27feb1991,.0101361,.0004534,.00968266,-.00078496,.0093079,-.00124663
28feb1991,.0134977,.0004531,.01304459,.000519,-.0014987,.00061616
01mar1991,.0038849,.0004544,.00343049,.00552695,.00475622,.00115049
04mar1991,.0003365,.0004548,-.00011827,.01071731,.00322572,.00199401
05mar1991,.0142711,.0004548,.01381633,-.00134278,-.00064184,-.00602142
06mar1991,.0181013,.0004541,.01764723,.00237274,-.00350685,-.00965027
07mar1991,-.0073549,.0004521,-.00780694,.00940705,.00010923,-.01416528
08mar1991,.0070559,.0004531,.00660286,.00037884,-.00035403,-.00424137
11mar1991,.0082348,.0004493,.0077855,.00292712,-.00154157,-.00394658
12mar1991,-.0010567,.0004493,-.00150602,.00541601,.00006868,-.00802526
13mar1991,-.0015805,.0004521,-.00203255,.00408465,-.00172655,-.00169678
14mar1991,.0187715,.000449,.01832251,-.00457166,-.00332704,.00075636
15mar1991,-.0012847,.0004452,-.00172989,.0074386,.00292998,-.01088741
18mar1991,-.0020336,.0004452,-.00247883,-.0006439,-.0008122,-.00023354
19mar1991,-.0117354,.0004473,-.01218268,.00317251,-.00351111,-.00696906
20mar1991,-.0074776,.0004452,-.00792285,.00030237,-.00182644,-.00396914
21mar1991,.0121644,.0004435,.01172091,-.00469925,-.00099681,-.00245107
22mar1991,-.0119317,.0004446,-.01237626,.00814857,-.00587999,.00384144
25mar1991,-.0044799,.0004388,-.00491868,.0001152,-.00577804,.00071237
26mar1991,.0012821,.0004398,.00084237,-.00548308,-.00011083,-.00474525
27mar1991,.0099553,.0004377,.00951758,.00045595,-.01002465,.00166095
28mar1991,-.0031573,.0004377,-.003595,.00234589,-.00639419,.00503686
02apr1991,.0146518,.0004367,.01421509,-.00980838,.00286207,.00534785
03apr1991,.0124616,.000437,.01202455,-.00214747,-.00412007,-.00276795
04apr1991,.0026583,.000436,.00222227,.00284407,-.00013359,-.00168222
05apr1991,.0071668,.0004357,.00673114,-.00615632,-.00505608,-.00470406
08apr1991,-.0056854,.000434,-.0061194,-.00097246,.0005752,.00405346
09apr1991,-.0009308,.0004309,-.00136171,.00199882,.00480136,.00191379
10apr1991,-.0035695,.0004285,-.00399797,-.00033825,.00071713,-.00031789
